customer_id,age_group,gender,country,customer_type,acquisition_channel,signup_date,product_category_preference,device_type,latent_business_profile,last_purchase_date,first_purchase_date,number_of_orders,total_spend,total_profit,net_revenue_after_returns,return_count,discounted_orders,total_discount_amount,average_order_value,days_since_last_purchase,customer_lifetime_value,return_rate,discount_dependency,repeat_purchase_flag,high_value_customer_flag,purchase_frequency,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment,churn_risk_score,churn_risk_label
CUS-08880,55+,Female,Italy,Returning,Google Search,2023-11-25,Dresses,Mobile,Discount Seekers,2025-05-05,2024-10-06,2,249.28000000000003,49.160000000000004,249.28000000000003,0,2,114.58000000000001,124.64000000000001,241,249.28000000000003,0.0,0.3149013356785577,1,0,0.951171875,241,2,249.28000000000003,2,2,3,223,Hibernating,92,High risk
CUS-05926,55+,Male,Netherlands,Returning,Email,2023-05-02,Bags,Mobile,At Risk,2024-06-26,2024-01-20,2,248.62,86.94999999999999,169.06,1,2,41.61,124.31,554,248.62,0.5,0.14336905213106846,1,0,0.7492307692307693,554,2,248.62,1,2,3,123,Hibernating,92,High risk
CUS-04175,25-34,Female,France,Returning,Organic Search,2023-04-29,Dresses,Mobile,At Risk,2024-06-25,2023-11-17,3,243.71999999999997,85.46000000000001,165.27999999999997,1,3,41.67,81.24,555,243.71999999999997,0.3333333333333333,0.14601072216966257,1,0,1.1203987730061349,555,3,243.71999999999997,1,2,2,122,Hibernating,92,High risk
CUS-09796,55+,Male,Germany,Returning,Google Search,2024-03-30,Dresses,Desktop,At Risk,2025-01-22,2024-08-09,2,242.3,96.63,27.37,1,2,23.939999999999998,121.15,344,242.3,0.5,0.08991887019230768,1,0,1.1378504672897196,344,2,242.3,2,2,2,222,Hibernating,92,High risk
CUS-09422,25-34,Male,Germany,Returning,TikTok Ads,2023-07-19,Beauty,Desktop,Hibernating,2024-03-10,2023-12-09,2,239.72,80.65,39.03,1,2,29.169999999999998,119.86,662,239.72,0.5,0.10848302279742646,1,0,0.8143812709030099,662,2,239.72,1,2,2,122,Hibernating,92,High risk
CUS-02475,18-24,Female,Germany,Returning,Display Ads,2023-10-14,Beauty,Desktop,Hibernating,2024-01-15,2023-10-18,2,238.81,64.05,0.0,2,2,34.15,119.405,717,238.81,1.0,0.1251099062133646,1,0,0.9018518518518519,717,2,238.81,1,1,2,112,Hibernating,92,High risk
CUS-02262,35-44,Female,Italy,Returning,Organic Search,2023-04-27,Dresses,Mobile,At Risk,2024-03-11,2023-07-07,3,237.4,65.86,189.01,1,3,44.68,79.13333333333334,661,237.4,0.3333333333333333,0.15839478162223483,1,0,1.1181122448979592,661,3,237.4,1,2,2,122,Hibernating,92,High risk
CUS-08339,18-24,Female,France,Returning,Affiliate,2024-12-03,Dresses,Desktop,At Risk,2024-12-15,2024-12-15,1,236.81,78.54,0.0,1,1,41.78,236.81,382,236.81,1.0,0.1499694892135396,0,0,0.927030456852792,382,1,236.81,2,1,2,212,Hibernating,92,High risk
CUS-09461,35-44,Non-binary/Other,Germany,Returning,Google Search,2024-01-22,Shoes,Mobile,Hibernating,2024-07-19,2024-03-15,2,236.40000000000003,71.62,70.79,1,2,38.51,118.20000000000002,531,236.40000000000003,0.5,0.14008220872285473,1,0,1.0288732394366198,531,2,236.40000000000003,1,2,2,122,Hibernating,92,High risk
CUS-00255,18-24,Female,France,Returning,Organic Search,2023-03-07,Dresses,Mobile,At Risk,2024-07-31,2023-05-06,3,236.29,72.22999999999999,179.92000000000002,1,3,47.32,78.76333333333334,519,236.29,0.3333333333333333,0.16684884171926237,1,0,1.0628031037827352,519,3,236.29,1,2,2,122,Hibernating,92,High risk
CUS-09320,35-44,Female,Spain,Returning,Organic Search,2023-04-15,Bags,Mobile,At Risk,2023-12-24,2023-09-12,2,234.35,80.16,192.73,1,2,39.089999999999996,117.175,739,234.35,0.5,0.14295640725570508,1,0,0.736391129032258,739,2,234.35,1,2,2,122,Hibernating,92,High risk
CUS-00524,35-44,Male,Netherlands,Returning,Affiliate,2023-06-05,Shoes,Desktop,At Risk,2024-08-06,2023-06-20,3,233.62,62.94,141.27,1,3,51.150000000000006,77.87333333333333,513,233.62,0.3333333333333333,0.17961863960389088,1,0,1.164452709883103,513,3,233.62,1,2,2,122,Hibernating,92,High risk
CUS-05157,35-44,Female,Germany,Returning,TikTok Ads,2024-01-17,Shoes,Mobile,At Risk,2024-07-20,2024-02-18,2,230.68,71.14,174.25,1,2,37.95,115.34,530,230.68,0.5,0.1412723820868853,1,0,1.0216783216783216,530,2,230.68,1,1,2,112,Hibernating,92,High risk
CUS-00287,25-34,Male,Germany,Returning,Email,2024-03-08,Sportswear,Mobile,Potential Loyalists,2025-04-30,2025-04-13,2,230.48,63.2,125.88,1,2,48.849999999999994,115.24,246,230.48,0.5,0.17488275516414276,1,0,1.1001506024096386,246,2,230.48,2,1,2,212,Hibernating,92,High risk
CUS-08013,25-34,Non-binary/Other,Spain,Returning,Meta Ads,2023-01-03,Dresses,Tablet,At Risk,2023-08-20,2023-03-23,3,229.34,72.55000000000001,143.65,1,3,34.8,76.44666666666667,865,229.34,0.3333333333333333,0.13174831528734762,1,0,1.001599634369287,865,3,229.34,1,2,2,122,Hibernating,92,High risk
CUS-02302,25-34,Female,Germany,Returning,Affiliate,2023-01-18,Jeans,Desktop,At Risk,2024-07-27,2023-07-15,3,228.83999999999997,62.230000000000004,138.20999999999998,1,3,29.23,76.27999999999999,523,228.83999999999997,0.3333333333333333,0.11326384314333321,1,0,1.0155236329935124,523,3,228.83999999999997,1,2,2,122,Hibernating,92,High risk
CUS-08379,55+,Male,Spain,Returning,Organic Search,2023-12-02,Dresses,Mobile,Loyal Customers,2025-04-10,2024-07-29,2,227.60999999999999,85.81,69.07,1,2,5.11,113.80499999999999,266,227.60999999999999,0.5,0.021957717428669647,1,0,0.9599211563731932,266,2,227.60999999999999,2,2,2,222,Hibernating,92,High risk
CUS-05919,45-54,Female,Italy,Returning,Organic Search,2023-02-17,Bags,Desktop,At Risk,2024-05-03,2023-05-13,3,226.89,79.78,150.70999999999998,1,3,41.06,75.63,608,226.89,0.3333333333333333,0.1532375443179698,1,0,1.0445662535748332,608,3,226.89,1,2,2,122,Hibernating,92,High risk
CUS-02075,35-44,Female,France,Returning,Organic Search,2023-06-28,Shoes,Desktop,Hibernating,2024-05-06,2023-10-15,3,226.16,59.080000000000005,165.89,1,3,52.18000000000001,75.38666666666667,605,226.16,0.3333333333333333,0.1874685636272185,1,0,1.1936274509803921,605,3,226.16,1,2,2,122,Hibernating,92,High risk
CUS-01553,35-44,Female,Netherlands,Returning,Organic Search,2023-03-04,Jeans,Mobile,Hibernating,2024-04-28,2023-10-04,2,225.95999999999998,51.089999999999996,0.0,2,2,39.870000000000005,112.97999999999999,613,225.95999999999998,1.0,0.14998307188804877,1,0,0.7064796905222437,613,2,225.95999999999998,1,1,2,112,Hibernating,92,High risk
CUS-00814,25-34,Male,UK,Returning,Email,2024-01-10,Dresses,Mobile,Discount Seekers,2025-01-09,2024-09-13,2,220.95,69.36,166.06,1,2,47.31,110.475,357,220.95,0.5,0.1763587564303288,1,0,1.0117728531855956,357,2,220.95,2,1,2,212,Hibernating,92,High risk
CUS-04666,25-34,Male,Spain,Returning,Affiliate,2024-03-15,Dresses,Mobile,At Risk,2024-06-21,2024-05-15,2,218.02,75.14,160.9,1,2,36.39,109.01,559,218.02,0.5,0.14303683031327383,1,0,1.1118721461187215,559,2,218.02,1,1,2,112,Hibernating,92,High risk
CUS-02018,25-34,Female,UK,Returning,Affiliate,2023-04-16,Shoes,Mobile,At Risk,2024-07-04,2023-09-28,2,215.35000000000002,73.18,54.74,1,2,37.879999999999995,107.67500000000001,546,215.35000000000002,0.5,0.14958733167476204,1,0,0.7371342078708375,546,2,215.35000000000002,1,1,2,112,Hibernating,92,High risk
CUS-09608,25-34,Male,Spain,Returning,Google Search,2023-05-10,Jeans,Desktop,Loyal Customers,2024-11-05,2024-01-07,3,213.17,61.17,45.96,2,3,13.75,71.05666666666666,422,213.17,0.6666666666666666,0.06059404195311123,1,0,1.1331437435367115,422,3,213.17,1,3,2,132,At Risk,92,High risk
CUS-04284,25-34,Female,Germany,Returning,TikTok Ads,2023-08-02,Shoes,Mobile,Potential Loyalists,2024-05-24,2023-08-20,2,208.88,54.17,0.0,2,2,45.19,104.44,587,208.88,1.0,0.17786436808753492,1,0,0.8272933182332957,587,2,208.88,1,1,2,112,Hibernating,92,High risk
CUS-04410,45-54,Female,Italy,Returning,Google Search,2023-03-08,Shoes,Mobile,At Risk,2023-09-18,2023-06-28,3,208.09,56.8,150.07,1,3,46.65,69.36333333333333,836,208.09,0.3333333333333333,0.1831278951087383,1,0,1.0638349514563106,836,3,208.09,1,2,2,122,Hibernating,92,High risk
CUS-08188,25-34,Non-binary/Other,UK,Returning,Organic Search,2023-02-12,Dresses,Mobile,At Risk,2023-10-06,2023-04-23,3,207.99,68.73,133.64,1,3,28.61,69.33,818,207.99,0.3333333333333333,0.12092138630600167,1,0,1.0396110056925998,818,3,207.99,1,2,2,122,Hibernating,92,High risk
CUS-05578,18-24,Female,Italy,Returning,Display Ads,2024-02-29,Shoes,Desktop,Hibernating,2024-03-15,2024-03-05,2,204.73000000000002,67.44,77.36,1,2,25.169999999999998,102.36500000000001,657,204.73000000000002,0.5,0.10948238364506306,1,0,1.0870535714285714,657,2,204.73000000000002,1,2,2,122,Hibernating,92,High risk
CUS-08694,25-34,Male,UK,Returning,Email,2023-05-15,Dresses,Desktop,At Risk,2023-11-20,2023-11-08,2,203.38,55.0,84.92,1,2,46.230000000000004,101.69,773,203.38,0.5,0.18520892592444213,1,0,0.7593555093555094,773,2,203.38,1,2,2,122,Hibernating,92,High risk
CUS-07607,45-54,Female,Italy,Returning,Email,2023-04-24,Jeans,Mobile,At Risk,2024-10-26,2023-09-30,2,195.5,51.49,52.07,1,2,24.81,97.75,432,195.5,0.5,0.11261404384730606,1,0,0.7431332655137335,432,2,195.5,1,2,2,122,Hibernating,92,High risk
CUS-09263,25-34,Male,Spain,Returning,Google Search,2023-06-03,Jeans,Mobile,At Risk,2023-10-19,2023-07-02,3,193.37,46.0,127.71,1,3,36.550000000000004,64.45666666666666,805,193.37,0.3333333333333333,0.15896833681280445,1,0,1.161983032873807,805,3,193.37,1,3,2,132,At Risk,92,High risk
CUS-05033,55+,Male,France,Returning,Organic Search,2024-09-06,Jeans,Desktop,At Risk,2024-11-13,2024-11-13,1,192.74,43.77,0.0,1,1,38.71,192.74,414,192.74,1.0,0.167249945992655,0,0,0.7577800829875518,414,1,192.74,1,1,2,112,Hibernating,92,High risk
CUS-03136,25-34,Female,Netherlands,Returning,Affiliate,2023-03-05,Accessories,Mobile,Loyal Customers,2025-01-30,2024-02-27,2,192.26999999999998,101.91999999999999,71.41,1,2,2.8499999999999996,96.13499999999999,336,192.26999999999998,0.5,0.01460639606396064,1,0,0.707163601161665,336,2,192.26999999999998,2,1,2,212,Hibernating,92,High risk
CUS-06869,18-24,Male,Netherlands,Returning,Email,2023-12-10,Jeans,Desktop,At Risk,2024-08-27,2024-01-13,2,190.99,49.23,31.24,1,2,36.44,95.495,492,190.99,0.5,0.16022512421404386,1,0,0.9701195219123505,492,2,190.99,1,2,2,122,Hibernating,92,High risk
CUS-07402,35-44,Female,Poland,Returning,Affiliate,2023-04-03,Shoes,Desktop,At Risk,2024-07-16,2023-06-28,3,188.10000000000002,72.07,86.01,1,3,20.240000000000002,62.70000000000001,534,188.10000000000002,0.3333333333333333,0.09714889123548046,1,0,1.0913844621513944,534,3,188.10000000000002,1,2,2,122,Hibernating,92,High risk
CUS-05100,35-44,Female,Germany,Returning,Google Search,2024-04-25,Bags,Mobile,At Risk,2024-10-19,2024-10-09,2,186.57,59.14,81.29,1,2,45.69,93.285,439,186.57,0.5,0.1967191940067166,1,0,1.1858766233766234,439,2,186.57,1,1,2,112,Hibernating,92,High risk
CUS-02226,45-54,Male,Spain,Returning,TikTok Ads,2023-03-20,Dresses,Tablet,At Risk,2024-08-12,2023-05-17,3,186.34,59.16,108.1,1,3,37.87,62.11333333333334,507,186.34,0.3333333333333333,0.16890415235716513,1,0,1.0763752455795677,507,3,186.34,1,2,2,122,Hibernating,92,High risk
CUS-03804,35-44,Male,France,Returning,TikTok Ads,2023-07-27,Shoes,Mobile,At Risk,2024-05-10,2023-09-30,2,185.96,58.47,85.54,1,2,27.17,92.98,601,185.96,0.5,0.12748088021395393,1,0,0.8217097862767154,601,2,185.96,1,1,2,112,Hibernating,92,High risk
CUS-08344,18-24,Female,France,Returning,Meta Ads,2023-04-21,Shoes,Desktop,At Risk,2023-09-19,2023-06-15,2,184.32999999999998,47.04,54.7,1,2,27.78,92.16499999999999,835,184.32999999999998,0.5,0.13096977983121966,1,0,0.7408722109533469,835,2,184.32999999999998,1,2,2,122,Hibernating,92,High risk
CUS-09871,55+,Male,Poland,Returning,Display Ads,2023-12-26,Jeans,Mobile,Hibernating,2024-04-14,2024-03-01,2,182.49,47.23,70.7,1,2,36.89,91.245,627,182.49,0.5,0.1681557115507339,1,0,0.9911804613297152,627,2,182.49,1,2,2,122,Hibernating,92,High risk
CUS-00709,35-44,Male,UK,Returning,Affiliate,2023-03-17,Jeans,Mobile,Hibernating,2023-05-21,2023-04-30,2,182.39,38.53,128.76,1,2,42.61,91.195,956,182.39,0.5,0.18937777777777778,1,0,0.7154750244857982,956,2,182.39,1,1,2,112,Hibernating,92,High risk
CUS-01558,25-34,Male,France,Returning,Affiliate,2023-02-12,Accessories,Desktop,Hibernating,2024-01-31,2023-04-27,2,181.85000000000002,62.61,72.42,1,2,27.67,90.92500000000001,701,181.85000000000002,0.5,0.13206376479572354,1,0,0.6930740037950665,701,2,181.85000000000002,1,1,2,112,Hibernating,92,High risk
CUS-01700,18-24,Non-binary/Other,Germany,Returning,Meta Ads,2023-04-26,Jeans,Mobile,At Risk,2023-10-15,2023-07-23,2,180.63,52.97,125.45,1,2,18.14,90.315,809,180.63,0.5,0.09126125672888263,1,0,0.7446483180428134,809,2,180.63,1,1,2,112,Hibernating,92,High risk
CUS-00086,25-34,Male,Spain,Returning,Google Search,2023-05-26,Shoes,Mobile,Hibernating,2024-02-11,2023-10-16,3,179.6,46.650000000000006,116.82,1,3,41.43,59.86666666666667,690,179.6,0.3333333333333333,0.18744061892050853,1,0,1.1522082018927444,690,3,179.6,1,2,2,122,Hibernating,92,High risk
CUS-01367,55+,Female,France,Returning,Email,2023-11-26,Shoes,Mobile,At Risk,2024-04-05,2023-12-08,2,178.89,55.73,98.18,1,2,17.8,89.445,636,178.89,0.5,0.0904977375565611,1,0,0.952411994784876,636,2,178.89,1,1,2,112,Hibernating,92,High risk
CUS-07236,18-24,Female,UK,Returning,Google Search,2024-03-25,Shoes,Mobile,At Risk,2024-08-19,2024-05-28,2,176.79000000000002,42.2,70.68,1,2,37.61,88.39500000000001,500,176.79000000000002,0.5,0.17541977611940296,1,0,1.1290571870170016,500,2,176.79000000000002,1,2,2,122,Hibernating,92,High risk
CUS-09661,25-34,Male,Italy,Returning,Affiliate,2024-03-23,Shoes,Tablet,Potential Loyalists,2025-04-03,2025-04-03,1,174.16,47.22,0.0,1,1,32.4,174.16,273,174.16,1.0,0.156855151045701,0,0,0.562788906009245,273,1,174.16,2,1,2,212,Hibernating,92,High risk
CUS-07735,25-34,Female,Poland,Returning,Organic Search,2023-07-06,Dresses,Mobile,At Risk,2024-09-23,2023-08-15,2,173.17000000000002,60.46000000000001,56.3,1,2,21.74,86.58500000000001,465,173.17000000000002,0.5,0.11153865886819556,1,0,0.8027472527472527,465,2,173.17000000000002,1,2,2,122,Hibernating,92,High risk
CUS-07983,18-24,Female,UK,Returning,Meta Ads,2023-07-02,Bags,Tablet,At Risk,2024-04-22,2023-07-28,2,173.03,63.510000000000005,77.13,1,2,21.07,86.515,619,173.03,0.5,0.10855229263266358,1,0,0.799234135667396,619,2,173.03,1,2,2,122,Hibernating,92,High risk
CUS-08372,35-44,Male,France,Returning,Organic Search,2023-11-15,Bags,Desktop,At Risk,2025-05-01,2023-11-29,2,172.32,54.56,30.26,1,2,42.8,86.16,245,172.32,0.5,0.19895872071402007,1,0,0.9389460154241644,245,2,172.32,2,2,2,222,Hibernating,92,High risk
CUS-01722,45-54,Female,UK,Returning,Organic Search,2023-12-22,Shoes,Mobile,At Risk,2024-11-01,2023-12-23,2,169.82,51.1,72.07,1,2,26.83,84.91,426,169.82,0.5,0.13643529112636665,1,0,0.98582995951417,426,2,169.82,1,1,2,112,Hibernating,92,High risk
CUS-08001,35-44,Female,Italy,Returning,Meta Ads,2024-02-14,Shoes,Desktop,Discount Seekers,2025-04-15,2024-08-22,2,167.75,27.42,167.75,0,2,74.19999999999999,83.875,261,167.75,0.0,0.3066749328373631,1,0,1.0633187772925765,261,2,167.75,2,2,2,222,Hibernating,92,High risk
CUS-07608,18-24,Male,Poland,Returning,Affiliate,2023-02-09,Bags,Tablet,At Risk,2024-06-10,2023-03-30,3,166.92000000000002,48.06,122.99000000000001,1,3,33.129999999999995,55.64000000000001,570,166.92000000000002,0.3333333333333333,0.16560859785053733,1,0,1.0366603595080415,570,3,166.92000000000002,1,2,2,122,Hibernating,92,High risk
CUS-00710,35-44,Female,France,Returning,Google Search,2024-07-27,Shoes,Desktop,At Risk,2024-08-03,2024-08-03,1,164.09,42.96,0.0,1,1,32.28,164.09,516,164.09,1.0,0.1643835616438356,0,0,0.6983747609942639,516,1,164.09,1,1,2,112,Hibernating,92,High risk
CUS-01372,25-34,Female,Germany,Returning,Organic Search,2023-09-28,Dresses,Mobile,At Risk,2024-07-12,2024-01-18,2,163.42000000000002,49.849999999999994,76.62,1,2,27.839999999999996,81.71000000000001,538,163.42000000000002,0.5,0.14556101641744218,1,0,0.8843825665859565,538,2,163.42000000000002,1,1,2,112,Hibernating,92,High risk
CUS-05550,35-44,Male,France,Returning,Email,2023-01-25,Jeans,Mobile,Hibernating,2023-11-15,2023-05-22,2,162.14,33.74,113.19,1,2,37.11,81.07,778,162.14,0.5,0.18624843161856963,1,0,0.6814365671641791,778,2,162.14,1,2,2,122,Hibernating,92,High risk
CUS-06551,18-24,Female,Italy,Returning,Email,2024-01-24,Beauty,Mobile,Hibernating,2024-05-28,2024-05-05,2,160.13,46.51,56.6,1,2,35.21,80.065,583,160.13,0.5,0.1802498208252278,1,0,1.0317796610169492,583,2,160.13,1,2,2,122,Hibernating,92,High risk
CUS-05062,45-54,Male,France,Returning,Organic Search,2023-07-25,Dresses,Mobile,At Risk,2025-03-16,2023-10-10,2,159.82999999999998,48.17,95.09,1,2,37.34,79.91499999999999,291,159.82999999999998,0.5,0.18937972308160472,1,0,0.8198653198653199,291,2,159.82999999999998,2,1,2,212,Hibernating,92,High risk
CUS-00045,35-44,Female,Spain,Returning,Display Ads,2023-05-18,Jeans,Mobile,Hibernating,2023-08-25,2023-07-03,3,159.70999999999998,35.04,111.91999999999999,1,3,36.94,53.23666666666666,860,159.70999999999998,0.3333333333333333,0.18784642766336132,1,0,1.1425964546402503,860,3,159.70999999999998,1,2,2,122,Hibernating,92,High risk
CUS-08035,18-24,Female,Spain,Returning,Google Search,2023-02-08,Jeans,Desktop,At Risk,2025-02-04,2023-08-11,3,158.8,48.71,113.53999999999999,1,3,31.46,52.93333333333334,331,158.8,0.3333333333333333,0.16535267528645012,1,0,1.035680529300567,331,3,158.8,2,2,2,222,Hibernating,92,High risk
CUS-00433,25-34,Female,Poland,Returning,TikTok Ads,2023-03-03,Jeans,Mobile,Hibernating,2023-04-15,2023-04-15,1,158.71,40.54,0.0,1,1,19.26,158.71,992,158.71,1.0,0.10822048659886499,0,0,0.35289855072463766,992,1,158.71,1,1,2,112,Hibernating,92,High risk
CUS-08552,18-24,Female,UK,Returning,Google Search,2023-03-23,Jeans,Mobile,At Risk,2024-01-15,2023-10-24,3,158.59,32.99,111.3,1,3,38.230000000000004,52.86333333333334,717,158.59,0.3333333333333333,0.19423839040747895,1,0,1.0795566502463054,717,3,158.59,1,3,2,132,At Risk,92,High risk
CUS-09483,25-34,Female,Germany,Returning,Meta Ads,2023-11-08,Shoes,Desktop,Hibernating,2024-03-19,2024-02-14,2,158.11,38.3,86.32,1,2,37.67,79.055,653,158.11,0.5,0.19240984778833384,1,0,0.9305732484076433,653,2,158.11,1,2,2,122,Hibernating,92,High risk
CUS-08256,55+,Female,UK,Returning,Organic Search,2024-03-29,Shoes,Desktop,Discount Seekers,2025-01-06,2024-12-22,2,158.03,26.419999999999998,158.03,0,2,68.88,79.015,360,158.03,0.0,0.3035564761359129,1,0,1.1360808709175738,360,2,158.03,2,2,2,222,Hibernating,92,High risk
CUS-02416,35-44,Female,UK,Returning,Email,2023-01-16,Accessories,Desktop,Hibernating,2024-09-25,2023-05-08,3,155.76,48.599999999999994,125.92999999999999,1,3,33.949999999999996,51.919999999999995,463,155.76,0.3333333333333333,0.17895735596436665,1,0,1.0136447733580018,463,3,155.76,1,2,2,122,Hibernating,92,High risk
CUS-02350,25-34,Female,Germany,Returning,Organic Search,2023-04-22,Jeans,Desktop,At Risk,2023-10-22,2023-07-19,2,152.0,40.76,55.28,1,2,19.18,76.0,802,152.0,0.5,0.11204579974296063,1,0,0.7416243654822335,802,2,152.0,1,1,2,112,Hibernating,92,High risk
CUS-01780,18-24,Female,Germany,Returning,Display Ads,2024-09-05,Beauty,Mobile,Hibernating,2024-10-30,2024-10-30,1,151.19,46.81,0.0,1,1,17.96,151.19,428,151.19,1.0,0.10617794856636122,0,0,0.7562111801242236,428,1,151.19,1,1,2,112,Hibernating,92,High risk
CUS-01427,25-34,Male,Italy,Returning,Affiliate,2023-05-10,Jeans,Desktop,Hibernating,2023-09-01,2023-07-10,2,150.63,32.33,54.02,1,2,26.66,75.315,853,150.63,0.5,0.1503750916577359,1,0,0.7554291623578077,853,2,150.63,1,1,2,112,Hibernating,92,High risk
CUS-08338,35-44,Female,UK,Returning,TikTok Ads,2023-10-04,Accessories,Mobile,Hibernating,2023-11-20,2023-10-20,2,149.69,45.94,26.95,1,2,22.55,74.845,773,149.69,0.5,0.13092196934509986,1,0,0.8908536585365853,773,2,149.69,1,2,2,122,Hibernating,92,High risk
CUS-07286,45-54,Female,Netherlands,Returning,Display Ads,2023-03-30,Jeans,Mobile,At Risk,2024-07-28,2023-04-02,3,148.41,37.93,127.7,1,3,28.24,49.47,522,148.41,0.3333333333333333,0.15986413812623831,1,0,1.0870535714285714,522,3,148.41,1,2,2,122,Hibernating,92,High risk
CUS-03078,35-44,Male,Netherlands,Returning,TikTok Ads,2023-09-10,Dresses,Tablet,At Risk,2024-08-02,2024-03-10,2,146.0,40.5,95.01,1,2,34.72,73.0,517,146.0,0.5,0.1921204072598495,1,0,0.8655213270142179,517,2,146.0,1,1,2,112,Hibernating,92,High risk
CUS-05477,35-44,Female,France,Returning,TikTok Ads,2023-09-21,Dresses,Mobile,At Risk,2024-10-26,2024-10-26,1,145.81,40.71,0.0,1,1,21.33,145.81,432,145.81,1.0,0.12761756611224123,0,0,0.4384753901560624,432,1,145.81,1,1,2,112,Hibernating,92,High risk
CUS-03284,25-34,Male,Germany,Returning,Google Search,2024-04-11,Shoes,Mobile,Hibernating,2024-09-25,2024-05-28,2,143.95,33.0,66.27,1,2,35.74,71.975,463,143.95,0.5,0.19889810228727253,1,0,1.1595238095238094,463,2,143.95,1,1,2,112,Hibernating,92,High risk
CUS-06735,35-44,Non-binary/Other,UK,Returning,Meta Ads,2024-10-02,Jeans,Mobile,Hibernating,2024-10-02,2024-10-02,1,142.68,39.03,0.0,1,1,13.3,142.68,456,142.68,1.0,0.08526734196691883,0,0,0.8009868421052632,456,1,142.68,1,1,2,112,Hibernating,92,High risk
CUS-08679,45-54,Female,France,Returning,Google Search,2024-01-11,Jeans,Desktop,At Risk,2024-04-06,2024-01-27,2,140.5,44.69,38.38,1,2,11.860000000000001,70.25,635,140.5,0.5,0.07784195326857443,1,0,1.0131761442441054,635,2,140.5,1,2,2,122,Hibernating,92,High risk
CUS-02421,25-34,Female,France,Returning,Organic Search,2023-02-21,Jeans,Mobile,At Risk,2024-01-01,2023-05-11,3,140.3,34.33,85.18,1,3,24.57,46.76666666666667,731,140.3,0.3333333333333333,0.1490265057317887,1,0,1.0485645933014354,731,3,140.3,1,2,2,122,Hibernating,92,High risk
CUS-00616,25-34,Male,Poland,Returning,Organic Search,2023-04-15,Jeans,Mobile,Hibernating,2023-09-18,2023-05-25,2,136.73,36.25,83.47,1,2,18.200000000000003,68.365,836,136.73,0.5,0.11747240689343576,1,0,0.736391129032258,836,2,136.73,1,1,2,112,Hibernating,92,High risk
CUS-07056,35-44,Male,Germany,Returning,Google Search,2024-03-10,Jeans,Mobile,At Risk,2025-03-30,2024-04-21,2,136.18,37.96,64.13,1,2,13.690000000000001,68.09,277,136.18,0.5,0.09134583305531462,1,0,1.103474320241692,277,2,136.18,2,2,2,222,Hibernating,92,High risk
CUS-07618,18-24,Female,Netherlands,Returning,Affiliate,2023-01-22,Shoes,Mobile,Hibernating,2023-07-23,2023-03-21,2,134.47,28.66,55.5,1,2,32.35,67.235,893,134.47,0.5,0.1939215921352356,1,0,0.6795348837209302,893,2,134.47,1,2,2,122,Hibernating,92,High risk
CUS-01943,35-44,Female,Italy,Returning,TikTok Ads,2023-11-23,Jeans,Mobile,Hibernating,2024-02-29,2024-02-11,2,134.33999999999997,34.730000000000004,64.1,1,2,21.57,67.16999999999999,672,134.33999999999997,0.5,0.1383490475274197,1,0,0.9487012987012987,672,2,134.33999999999997,1,1,2,112,Hibernating,92,High risk
CUS-08530,25-34,Female,Spain,Returning,Organic Search,2024-04-09,Beauty,Mobile,Hibernating,2024-07-09,2024-05-16,2,134.14,46.709999999999994,71.94,1,2,30.64,67.07,541,134.14,0.5,0.18594489622527008,1,0,1.1558544303797469,541,2,134.14,1,2,2,122,Hibernating,92,High risk
CUS-02390,25-34,Male,UK,Returning,Email,2023-02-10,Shoes,Mobile,At Risk,2024-02-19,2023-10-26,2,132.09,34.79,75.25,1,2,32.32,66.045,682,132.09,0.5,0.19658171644060582,1,0,0.6917613636363635,682,2,132.09,1,1,1,111,Hibernating,92,High risk
CUS-01765,45-54,Female,France,Returning,Organic Search,2024-01-20,Jeans,Desktop,Hibernating,2024-01-27,2024-01-27,1,131.7,33.82,0.0,1,1,13.18,131.7,705,131.7,1.0,0.09097183876311431,0,0,0.5129915730337079,705,1,131.7,1,1,1,111,Hibernating,92,High risk
CUS-07350,25-34,Female,France,Returning,Meta Ads,2023-04-18,Shoes,Mobile,At Risk,2023-11-08,2023-05-20,2,131.31,33.8,59.08,1,2,31.729999999999997,65.655,785,131.31,0.5,0.19461481844946024,1,0,0.7386248736097069,785,2,131.31,1,2,1,121,Hibernating,92,High risk
CUS-03071,45-54,Male,Netherlands,Returning,Affiliate,2024-05-02,Bags,Mobile,At Risk,2025-02-03,2024-05-16,2,130.57,36.87,42.94,1,2,26.75,65.285,332,130.57,0.5,0.17003559623696923,1,0,1.1995073891625616,332,2,130.57,2,1,1,211,Hibernating,92,High risk
CUS-04130,45-54,Female,Poland,Returning,Google Search,2023-04-13,Dresses,Mobile,At Risk,2024-05-27,2024-05-27,1,130.07,44.13,0.0,1,1,18.47,130.07,584,130.07,1.0,0.12434361114851218,0,0,0.3674547283702213,584,1,130.07,1,1,1,111,Hibernating,92,High risk
CUS-00464,18-24,Male,Spain,Returning,Email,2023-04-05,Shoes,Desktop,At Risk,2024-05-05,2023-05-31,2,129.59,31.55,51.78,1,2,31.78,64.795,606,129.59,0.5,0.1969387122761356,1,0,0.7290419161676647,606,2,129.59,1,1,1,111,Hibernating,92,High risk
