customer_id,age_group,gender,country,customer_type,acquisition_channel,signup_date,product_category_preference,device_type,latent_business_profile,last_purchase_date,first_purchase_date,number_of_orders,total_spend,total_profit,net_revenue_after_returns,return_count,discounted_orders,total_discount_amount,average_order_value,days_since_last_purchase,customer_lifetime_value,return_rate,discount_dependency,repeat_purchase_flag,high_value_customer_flag,purchase_frequency,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment,churn_risk_score,churn_risk_label
CUS-02195,25-34,Female,Germany,Returning,Affiliate,2023-02-11,Beauty,Mobile,Hibernating,2023-12-07,2023-12-07,1,26.14,12.99,26.14,0,1,5.18,26.14,756,26.14,0.0,0.16538952745849297,0,0,0.34620853080568725,756,1,26.14,1,1,1,111,Hibernating,77,High risk
CUS-02196,25-34,Male,UK,Returning,TikTok Ads,2023-02-04,Dresses,Mobile,Loyal Customers,2025-07-02,2024-03-22,4,303.69,119.22,303.69,0,4,18.56,75.9225,183,303.69,0.0,0.05759503491078355,1,0,1.3757062146892656,183,4,303.69,2,3,3,233,At Risk,54,Medium risk
CUS-02197,35-44,Female,Netherlands,Returning,Google Search,2023-09-13,Accessories,Mobile,Potential Loyalists,2025-08-07,2024-02-29,5,175.10000000000002,84.64,175.10000000000002,0,5,28.15,35.02,147,175.10000000000002,0.0,0.13849938499384992,1,0,2.1715219976218787,147,5,175.10000000000002,2,3,2,232,At Risk,40,Medium risk
CUS-02198,25-34,Male,France,New,Affiliate,2025-08-11,Beauty,Mobile,New Customers,2025-12-03,2025-12-03,1,56.47,29.39,56.47,0,1,8.0,56.47,29,56.47,0.0,0.12408872343725764,0,0,2.554195804195804,29,1,56.47,5,1,1,511,Potential Loyalists,5,Low risk
CUS-02199,35-44,Male,France,Returning,TikTok Ads,2023-01-28,Shoes,Mobile,Champions,2025-09-16,2023-11-06,10,986.59,387.96,986.59,0,10,56.4,98.659,107,986.59,0.0,0.05407530273540494,1,1,3.4167446211412535,107,10,986.59,3,5,5,355,High-Value Customers,18,Low risk
CUS-02200,25-34,Male,Germany,Returning,Google Search,2024-04-28,Bags,Desktop,Champions,2025-12-20,2024-10-03,10,1021.98,432.99,933.85,1,10,73.21,102.19800000000001,12,1021.98,0.1,0.06684684849204246,1,1,5.958401305057096,12,10,1021.98,5,5,5,555,High-Value Customers,5,Low risk
CUS-02201,35-44,Female,Poland,Returning,Meta Ads,2023-10-27,Bags,Mobile,At Risk,2024-01-25,2024-01-25,1,32.91,15.18,32.91,0,1,6.49,32.91,707,32.91,0.0,0.16472081218274112,0,0,0.4582810539523212,707,1,32.91,1,1,1,111,Hibernating,77,High risk
CUS-02202,25-34,Female,Poland,Returning,Meta Ads,2024-08-26,Bags,Mobile,Champions,2025-10-15,2024-10-07,16,1966.31,790.77,1835.3500000000001,1,16,112.89,122.894375,78,1966.31,0.0625,0.054294921123509046,1,1,11.85395537525355,78,16,1966.31,4,5,5,455,High-Value Customers,5,Low risk
CUS-02203,25-34,Male,Poland,New,TikTok Ads,2025-09-29,Accessories,Tablet,New Customers,2025-12-02,2025-09-30,5,330.03,116.52,289.55,1,5,59.78,66.006,30,330.03,0.2,0.15335676355147382,1,0,19.4281914893617,30,5,330.03,5,3,3,533,Potential Loyalists,13,Low risk
CUS-02204,25-34,Female,Spain,Returning,Google Search,2024-11-16,Sportswear,Mobile,Potential Loyalists,2025-09-11,2025-02-09,2,139.57999999999998,43.94,139.57999999999998,0,2,22.66,69.78999999999999,112,139.57999999999998,0.0,0.13966962524654833,1,0,1.7773722627737225,112,2,139.57999999999998,3,1,2,312,Potential Loyalists,28,Low risk
CUS-02205,25-34,Male,Netherlands,Returning,Google Search,2023-12-21,Dresses,Mobile,Loyal Customers,2025-05-15,2025-01-03,2,160.72,65.23,160.72,0,2,16.4,80.36,231,160.72,0.0,0.09259259259259259,1,0,0.9845013477088949,231,2,160.72,2,1,2,212,Hibernating,64,Medium risk
CUS-02206,25-34,Female,France,Returning,Email,2024-03-03,Shoes,Mobile,Loyal Customers,2025-11-29,2024-08-28,5,456.95,161.63,392.36,1,5,36.11,91.39,33,456.95,0.2,0.07323652293838478,1,0,2.7298206278026904,33,5,456.95,5,3,4,534,Potential Loyalists,13,Low risk
CUS-02207,25-34,Male,Italy,Returning,Google Search,2023-12-15,Shoes,Mobile,Hibernating,2024-07-27,2024-07-27,1,63.72,18.35,63.72,0,1,14.5,63.72,523,63.72,0.0,0.18537458450524164,0,0,0.4883021390374332,523,1,63.72,1,1,1,111,Hibernating,77,High risk
CUS-02208,18-24,Female,UK,Returning,Organic Search,2024-04-10,Jackets,Desktop,High-Value Customers,2025-11-24,2024-07-04,12,1422.3899999999999,506.73,853.64,5,12,74.79,118.53249999999998,38,1422.3899999999999,0.4166666666666667,0.04995391335711138,1,1,6.946117274167987,38,12,1422.3899999999999,5,5,5,555,High-Value Customers,20,Low risk
CUS-02209,35-44,Non-binary/Other,UK,Returning,Email,2023-12-05,Jeans,Mobile,Loyal Customers,2025-07-26,2024-07-09,8,601.17,226.79000000000002,601.17,0,8,42.97,75.14625,159,601.17,0.0,0.06670910050610115,1,0,3.8548812664907652,159,8,601.17,2,5,4,254,At Risk,44,Medium risk
CUS-02210,45-54,Female,Italy,Returning,Meta Ads,2023-11-27,Dresses,Mobile,High-Value Customers,2025-09-03,2024-09-28,7,662.95,276.98,662.95,0,7,18.35,94.70714285714287,120,662.95,0.0,0.026933803023631294,1,0,3.337793733681462,120,7,662.95,3,4,5,345,High-Value Customers,18,Low risk
CUS-02211,35-44,Female,UK,Returning,Affiliate,2024-03-29,Shoes,Mobile,At Risk,2024-09-30,2024-04-21,3,311.65,101.34,311.65,0,3,40.29,103.88333333333333,458,311.65,0.0,0.11447974086492016,1,0,1.7041213063763607,458,3,311.65,1,2,3,123,Hibernating,67,High risk
CUS-02212,25-34,Male,Germany,Returning,Display Ads,2023-02-10,Bags,Desktop,At Risk,2024-02-17,2023-04-10,3,282.71,106.14,282.71,0,3,50.43,94.23666666666666,684,282.71,0.0,0.15137779912349164,1,0,1.0376420454545454,684,3,282.71,1,2,3,123,Hibernating,77,High risk
CUS-02213,35-44,Male,Germany,Returning,Email,2023-10-20,Jeans,Desktop,At Risk,2024-07-03,2023-11-18,4,447.68,160.65,447.68,0,4,56.15,111.92,547,447.68,0.0,0.11144632117976301,1,0,1.8171641791044775,547,4,447.68,1,3,4,134,At Risk,67,High risk
CUS-02214,55+,Female,Netherlands,Returning,Display Ads,2024-11-09,Shoes,Mobile,At Risk,2025-04-02,2024-11-12,5,434.84000000000003,126.99,378.09000000000003,1,5,83.16,86.968,274,434.84000000000003,0.2,0.16054054054054054,1,0,4.369019138755981,274,5,434.84000000000003,2,3,4,234,At Risk,65,High risk
CUS-02215,35-44,Male,Germany,Returning,Meta Ads,2024-04-12,Jeans,Desktop,Hibernating,2024-07-16,2024-07-16,1,122.12,23.77,122.12,0,1,47.45,122.12,534,122.12,0.0,0.27982544082089994,0,0,0.5806836248012719,534,1,122.12,1,1,1,111,Hibernating,85,High risk
CUS-02216,35-44,Female,Poland,New,Google Search,2025-06-12,Accessories,Tablet,New Customers,2025-07-19,2025-07-19,1,204.88,62.35,204.88,0,1,32.67,204.88,166,204.88,0.0,0.13752894127552096,0,0,1.7992610837438423,166,1,204.88,2,1,2,212,Hibernating,54,Medium risk
CUS-02217,45-54,Female,Italy,New,Organic Search,2025-11-24,Shoes,Desktop,New Customers,2025-12-11,2025-11-26,2,132.41,38.2,53.41,1,2,25.54,66.205,21,132.41,0.5,0.16169673947451726,1,0,19.223684210526315,21,2,132.41,5,1,2,512,Potential Loyalists,20,Low risk
CUS-02218,25-34,Female,Germany,Returning,TikTok Ads,2024-01-02,Sportswear,Tablet,Potential Loyalists,2025-09-18,2024-02-08,6,504.56,193.85,504.56,0,6,50.2,84.09333333333333,105,504.56,0.0,0.09048958108010673,1,0,3.002054794520548,105,6,504.56,3,4,4,344,Loyal Customers,18,Low risk
CUS-02219,18-24,Female,UK,Returning,Google Search,2023-10-22,Jeans,Desktop,Loyal Customers,2025-09-28,2024-03-04,5,392.89,148.82999999999998,392.89,0,5,18.11,78.578,95,392.89,0.0,0.044063260340632605,1,0,2.2771197007481296,95,5,392.89,3,3,3,333,Potential Loyalists,18,Low risk
CUS-02220,18-24,Male,Germany,Returning,Meta Ads,2024-09-02,Jeans,Mobile,At Risk,2025-03-15,2024-10-13,4,362.99,93.68,362.99,0,4,76.11,90.7475,292,362.99,0.0,0.17333181507629242,1,0,3.006172839506173,292,4,362.99,2,3,3,233,At Risk,57,Medium risk
CUS-02221,35-44,Female,Italy,Returning,Google Search,2024-05-07,Shoes,Mobile,Champions,2025-10-31,2024-08-11,7,561.9300000000001,217.11,561.9300000000001,0,7,42.41,80.2757142857143,62,561.9300000000001,0.0,0.07017572889433099,1,0,4.233029801324503,62,7,561.9300000000001,4,4,4,444,Champions,5,Low risk
CUS-02222,18-24,Female,UK,Returning,Google Search,2025-06-05,Beauty,Mobile,Potential Loyalists,2025-09-15,2025-07-10,3,119.9,45.71,92.81,1,3,18.16,39.96666666666667,108,119.9,0.3333333333333333,0.1315370128929451,1,0,5.217857142857143,108,3,119.9,3,2,1,321,Potential Loyalists,33,Low risk
CUS-02223,25-34,Female,UK,Returning,Google Search,2025-01-21,Sportswear,Desktop,Champions,2025-11-11,2025-03-05,10,624.02,246.14999999999998,482.34000000000003,2,10,37.75,62.402,51,624.02,0.2,0.05704398809253971,1,0,10.58695652173913,51,10,624.02,4,5,4,454,Champions,13,Low risk
CUS-02224,55+,Female,Germany,Returning,Affiliate,2023-02-13,Jeans,Mobile,Loyal Customers,2025-02-20,2024-05-23,5,296.14,104.86,184.70000000000002,1,5,33.22,59.227999999999994,315,296.14,0.2,0.10086227835802768,1,0,1.7343304843304843,315,5,296.14,2,3,3,233,At Risk,75,High risk
CUS-02225,25-34,Female,Spain,Returning,Organic Search,2023-05-27,Jeans,Mobile,At Risk,2024-09-19,2024-02-15,4,313.93,76.09,313.93,0,4,69.67,78.4825,469,313.93,0.0,0.18162148070907194,1,0,1.5378947368421052,469,4,313.93,1,3,3,133,At Risk,67,High risk
CUS-02226,45-54,Male,Spain,Returning,TikTok Ads,2023-03-20,Dresses,Tablet,At Risk,2024-08-12,2023-05-17,3,186.34,59.16,108.1,1,3,37.87,62.11333333333334,507,186.34,0.3333333333333333,0.16890415235716513,1,0,1.0763752455795677,507,3,186.34,1,2,2,122,Hibernating,92,High risk
CUS-02227,35-44,Male,Netherlands,New,Organic Search,2025-09-20,Accessories,Mobile,New Customers,2025-10-10,2025-09-28,4,340.63,136.35999999999999,340.63,0,4,67.45,85.1575,83,340.63,0.0,0.1652862183885513,1,0,14.184466019417476,83,4,340.63,3,3,3,333,Potential Loyalists,5,Low risk
CUS-02228,25-34,Male,Germany,Returning,TikTok Ads,2024-02-01,Bags,Desktop,Champions,2025-09-12,2024-07-26,9,1102.85,459.61,991.83,1,9,58.99,122.53888888888888,111,1102.85,0.1111111111111111,0.05077291193279626,1,1,4.696071428571429,111,9,1102.85,3,5,5,355,High-Value Customers,18,Low risk
CUS-02229,25-34,Female,UK,New,Google Search,2025-07-25,Sportswear,Mobile,New Customers,2025-09-21,2025-09-17,2,141.89,38.83,73.64,1,2,24.43,70.945,102,141.89,0.5,0.1468855218855219,1,0,4.565625,102,2,141.89,3,1,2,312,Potential Loyalists,33,Low risk
CUS-02230,25-34,Female,Italy,Returning,Google Search,2024-03-13,Accessories,Mobile,Potential Loyalists,2025-04-18,2024-07-04,4,524.68,196.67000000000002,433.80999999999995,1,4,62.2,131.17,258,524.68,0.25,0.10598418756815704,1,0,2.2169954476479514,258,4,524.68,2,3,4,234,At Risk,72,High risk
CUS-02231,18-24,Female,Italy,Returning,TikTok Ads,2024-11-30,Accessories,Desktop,Hibernating,2025-01-12,2025-01-12,1,84.62,21.87,84.62,0,1,19.97,84.62,354,84.62,0.0,0.19093603594989958,0,0,0.9200251889168766,354,1,84.62,2,1,1,211,Hibernating,77,High risk
CUS-02232,45-54,Male,Poland,New,Organic Search,2025-12-08,Sportswear,Mobile,New Customers,2025-12-19,2025-12-11,9,684.58,232.62,684.58,0,9,112.75,76.06444444444445,13,684.58,0.0,0.14140945405290156,1,0,90.0,13,9,684.58,5,5,5,555,High-Value Customers,5,Low risk
CUS-02233,35-44,Male,Spain,New,TikTok Ads,2025-10-12,Beauty,Desktop,New Customers,2025-11-28,2025-11-02,3,313.53,101.37,183.29,1,3,44.43,104.50999999999999,34,313.53,0.3333333333333333,0.12412001340931948,1,0,13.527777777777777,34,3,313.53,5,2,3,523,Potential Loyalists,20,Low risk
CUS-02234,35-44,Female,France,New,Google Search,2025-11-15,Shoes,Mobile,New Customers,2025-12-04,2025-11-17,6,527.82,195.52,474.29,1,6,58.5,87.97000000000001,28,527.82,0.16666666666666666,0.09977486696684404,1,0,46.62765957446808,28,6,527.82,5,4,4,544,Champions,13,Low risk
CUS-02235,18-24,Male,France,Returning,Affiliate,2023-06-06,Shoes,Mobile,High-Value Customers,2025-11-04,2023-12-14,10,1011.62,394.68,737.78,3,10,37.21,101.162,58,1011.62,0.3,0.035477627451541247,1,1,3.8856382978723403,58,10,1011.62,4,5,5,455,High-Value Customers,20,Low risk
CUS-02236,25-34,Female,Italy,Returning,Email,2023-11-22,Shoes,Mobile,Hibernating,2024-06-06,2024-01-30,3,354.34000000000003,93.81,354.34000000000003,0,3,96.55,118.11333333333334,574,354.34000000000003,0.0,0.21413204994566298,1,0,1.421206225680934,574,3,354.34000000000003,1,2,3,123,Hibernating,75,High risk
CUS-02237,45-54,Female,Poland,New,Meta Ads,2025-12-10,Shoes,Mobile,New Customers,2025-12-18,2025-12-18,2,110.45,31.880000000000003,63.34,1,2,19.67,55.225,14,110.45,0.5,0.1511681524746388,1,0,20.0,14,2,110.45,5,1,1,511,Potential Loyalists,20,Low risk
CUS-02238,25-34,Female,Netherlands,New,TikTok Ads,2025-06-03,Accessories,Tablet,New Customers,2025-07-11,2025-06-26,2,147.16,55.65,147.16,0,2,27.79,73.58,174,147.16,0.0,0.15884538439554158,1,0,3.445754716981132,174,2,147.16,2,1,2,212,Hibernating,44,Medium risk
CUS-02239,35-44,Female,France,Returning,Meta Ads,2024-03-31,Shoes,Desktop,Champions,2025-11-03,2024-06-30,4,409.25,151.2,220.68,1,4,28.46,102.3125,59,409.25,0.25,0.06502021886637271,1,0,2.279251170046802,59,4,409.25,4,3,4,434,Potential Loyalists,20,Low risk
CUS-02240,25-34,Female,UK,Returning,Meta Ads,2023-06-13,Shoes,Desktop,Discount Seekers,2025-10-12,2024-02-06,9,796.8299999999999,214.98000000000002,558.51,2,9,220.82999999999998,88.53666666666666,81,796.8299999999999,0.2222222222222222,0.21699781852485114,1,1,3.5233118971061095,81,9,796.8299999999999,4,5,5,455,High-Value Customers,28,Low risk
CUS-02241,45-54,Non-binary/Other,UK,Returning,Organic Search,2025-07-18,Beauty,Desktop,Potential Loyalists,2025-09-12,2025-07-21,6,246.1,97.38,159.11,1,6,45.620000000000005,41.016666666666666,111,246.1,0.16666666666666666,0.15638283285342108,1,0,13.122754491017963,111,6,246.1,3,4,2,342,Loyal Customers,26,Low risk
CUS-02242,45-54,Female,Italy,Returning,Affiliate,2024-02-01,Shoes,Desktop,Loyal Customers,2025-11-13,2024-12-29,10,973.49,360.15999999999997,774.0799999999999,2,10,66.23,97.349,49,973.49,0.2,0.06369984226522525,1,1,5.217857142857143,49,10,973.49,4,5,5,455,High-Value Customers,13,Low risk
CUS-02243,45-54,Female,Poland,Returning,Email,2023-06-03,Dresses,Desktop,High-Value Customers,2025-09-23,2025-01-10,7,534.83,223.57,534.83,0,7,23.040000000000003,76.40428571428572,100,534.83,0.0,0.041299944431498384,1,0,2.711293743372216,100,7,534.83,3,4,4,344,Loyal Customers,18,Low risk
CUS-02244,18-24,Female,Spain,Returning,Display Ads,2023-11-06,Shoes,Desktop,Hibernating,2024-02-28,2024-01-14,2,147.26,38.32,147.26,0,2,40.57,73.63,673,147.26,0.0,0.21599318532715756,1,0,0.9282083862770013,673,2,147.26,1,1,2,112,Hibernating,85,High risk
CUS-02245,25-34,Female,UK,Returning,Organic Search,2024-04-19,Jackets,Mobile,Champions,2025-11-15,2024-05-16,12,2388.06,874.85,2251.37,1,12,128.94,199.005,47,2388.06,0.08333333333333333,0.05122765196662694,1,1,7.046623794212218,47,12,2388.06,5,5,5,555,High-Value Customers,5,Low risk
CUS-02246,25-34,Male,Italy,Returning,Meta Ads,2023-03-09,Jackets,Mobile,Champions,2025-10-03,2024-01-27,15,1955.6200000000001,710.72,1777.13,3,15,122.19,130.37466666666668,90,1955.6200000000001,0.2,0.05880710940846372,1,1,5.324344023323616,90,15,1955.6200000000001,3,5,5,355,High-Value Customers,13,Low risk
CUS-02247,25-34,Male,UK,Returning,Email,2023-01-03,Jackets,Mobile,Champions,2025-09-14,2023-10-12,19,2572.29,944.71,1838.66,3,19,161.01,135.38368421052633,109,2572.29,0.15789473684210525,0.05890681593677971,1,1,6.343464351005485,109,19,2572.29,3,5,5,355,High-Value Customers,26,Low risk
CUS-02248,35-44,Male,Germany,Returning,Meta Ads,2024-02-02,Dresses,Desktop,At Risk,2024-11-29,2024-04-09,4,467.42999999999995,125.75,363.7,2,4,141.28,116.85749999999999,398,467.42999999999995,0.5,0.23209738627589496,1,0,2.090128755364807,398,4,467.42999999999995,2,3,4,234,At Risk,90,High risk
CUS-02249,18-24,Female,Poland,Returning,Google Search,2024-05-04,Sportswear,Tablet,Champions,2025-11-01,2024-12-02,7,429.52,152.5,372.51,1,7,37.83,61.36,61,429.52,0.14285714285714285,0.08094575799721836,1,0,4.212108731466228,61,7,429.52,4,4,4,444,Champions,13,Low risk
CUS-02250,18-24,Female,Poland,Returning,Meta Ads,2025-05-22,Sportswear,Mobile,Discount Seekers,2025-09-24,2025-07-26,5,299.81,57.31,299.81,0,5,125.62,59.962,99,299.81,0.0,0.2952777190137038,1,0,8.152901785714286,99,5,299.81,3,3,3,333,Discount Seekers,33,Low risk
CUS-02251,35-44,Male,Italy,Returning,Google Search,2024-01-02,Dresses,Mobile,Discount Seekers,2025-09-07,2025-05-20,4,261.03999999999996,68.05,249.43,1,4,72.64,65.25999999999999,116,261.03999999999996,0.25,0.21769359865739635,1,0,2.0013698630136987,116,4,261.03999999999996,3,3,3,333,Discount Seekers,51,Medium risk
CUS-02252,25-34,Male,Italy,New,Google Search,2025-10-20,Shoes,Tablet,New Customers,2025-11-09,2025-10-26,2,90.47999999999999,28.9,90.47999999999999,0,2,15.7,45.239999999999995,53,90.47999999999999,0.0,0.1478621209267282,1,0,10.006849315068493,53,2,90.47999999999999,4,1,1,411,Potential Loyalists,5,Low risk
CUS-02253,25-34,Female,UK,Returning,Meta Ads,2023-09-19,Dresses,Mobile,At Risk,2024-05-04,2023-10-24,2,152.01,52.07,152.01,0,2,29.71,76.005,607,152.01,0.0,0.1634932863746423,1,0,0.8748502994011976,607,2,152.01,1,1,2,112,Hibernating,77,High risk
CUS-02254,35-44,Female,Italy,Returning,TikTok Ads,2023-09-24,Accessories,Mobile,Potential Loyalists,2025-11-09,2024-01-26,6,295.65,115.09,295.65,0,6,32.74,49.275,53,295.65,0.0,0.09969852918785592,1,0,2.6403614457831326,53,6,295.65,4,4,3,443,Loyal Customers,5,Low risk
CUS-02255,25-34,Female,Germany,Returning,Meta Ads,2023-11-09,Sportswear,Mobile,Champions,2025-09-27,2024-05-09,8,694.54,274.25,694.54,0,8,55.989999999999995,86.8175,96,694.54,0.0,0.07460061556500072,1,0,3.7270408163265305,96,8,694.54,3,5,5,355,High-Value Customers,18,Low risk
CUS-02256,35-44,Male,Spain,Returning,Affiliate,2023-08-30,Accessories,Desktop,Hibernating,2023-10-28,2023-09-26,2,117.56,41.19,117.56,0,2,26.34,58.78,796,117.56,0.0,0.18304378040305766,1,0,0.8543859649122808,796,2,117.56,1,1,1,111,Hibernating,77,High risk
CUS-02257,25-34,Female,UK,Returning,Google Search,2024-02-16,Jeans,Mobile,Loyal Customers,2025-06-27,2025-01-27,3,321.1,115.39,321.1,0,3,14.86,107.03333333333335,188,321.1,0.0,0.04423145612572925,1,0,1.5996350364963503,188,3,321.1,2,2,3,223,Hibernating,54,Medium risk
CUS-02258,18-24,Female,Spain,Returning,Meta Ads,2023-09-19,Jackets,Mobile,Champions,2025-08-30,2024-06-14,13,1478.32,548.98,1395.01,1,13,105.66,113.71692307692307,124,1478.32,0.07692307692307693,0.06670538769428906,1,1,5.686526946107784,124,13,1478.32,3,5,5,355,High-Value Customers,30,Low risk
CUS-02259,18-24,Male,Germany,Returning,Google Search,2024-07-18,Sportswear,Tablet,Potential Loyalists,2025-06-03,2024-10-25,5,396.94,137.53,396.94,0,5,61.99,79.388,212,396.94,0.0,0.13507506591419172,1,0,3.4328007518796992,212,5,396.94,2,3,3,233,At Risk,44,Medium risk
CUS-02260,35-44,Male,Germany,Returning,Meta Ads,2024-03-27,Jackets,Mobile,Champions,2025-12-16,2024-12-19,9,1290.28,466.43,1290.28,0,9,91.83,143.36444444444444,16,1290.28,0.0,0.06644188957463588,1,1,5.096511627906977,16,9,1290.28,5,5,5,555,High-Value Customers,5,Low risk
CUS-02261,25-34,Male,Germany,New,Google Search,2025-09-26,Beauty,Mobile,New Customers,2025-12-10,2025-12-10,1,27.67,13.4,27.67,0,1,6.3,27.67,22,27.67,0.0,0.18545775684427437,0,0,3.7654639175257736,22,1,27.67,5,1,1,511,Potential Loyalists,5,Low risk
CUS-02262,35-44,Female,Italy,Returning,Organic Search,2023-04-27,Dresses,Mobile,At Risk,2024-03-11,2023-07-07,3,237.4,65.86,189.01,1,3,44.68,79.13333333333334,661,237.4,0.3333333333333333,0.15839478162223483,1,0,1.1181122448979592,661,3,237.4,1,2,2,122,Hibernating,92,High risk
CUS-02263,25-34,Female,UK,Returning,TikTok Ads,2024-08-13,Shoes,Desktop,Hibernating,2024-09-23,2024-09-23,1,106.89,19.46,0.0,1,1,32.27,106.89,465,106.89,1.0,0.2318913480885312,0,0,0.7218379446640316,465,1,106.89,1,1,1,111,Hibernating,100,High risk
CUS-02264,25-34,Male,UK,Returning,Affiliate,2023-12-14,Dresses,Mobile,At Risk,2025-01-01,2023-12-27,6,531.95,182.22,354.62,2,6,64.83,88.65833333333335,365,531.95,0.3333333333333333,0.10863299708435267,1,0,2.9259012016021364,365,6,531.95,2,4,4,244,At Risk,72,High risk
CUS-02265,25-34,Male,France,Returning,Display Ads,2025-03-04,Sportswear,Tablet,Discount Seekers,2025-11-24,2025-08-01,7,464.78,106.3,464.78,0,7,156.01,66.39714285714285,38,464.78,0.0,0.25130881618582773,1,0,8.43811881188119,38,7,464.78,5,4,4,544,Champions,13,Low risk
CUS-02266,18-24,Female,Netherlands,Returning,TikTok Ads,2023-11-27,Accessories,Desktop,Potential Loyalists,2025-09-16,2024-06-03,13,706.63,288.07,682.7,1,13,94.17,54.356153846153845,107,706.63,0.07692307692307693,0.1175949050949051,1,0,6.198759791122715,107,13,706.63,3,5,5,355,High-Value Customers,18,Low risk
CUS-02267,25-34,Female,UK,Returning,Email,2024-06-11,Sportswear,Mobile,Discount Seekers,2025-09-04,2025-05-25,4,262.66999999999996,51.12,194.14999999999998,1,4,99.89,65.66749999999999,119,262.66999999999996,0.25,0.27551301853486326,1,0,2.5676625659050965,119,4,262.66999999999996,3,3,3,333,Discount Seekers,41,Medium risk
CUS-02268,35-44,Female,UK,New,Meta Ads,2025-10-04,Beauty,Mobile,New Customers,2025-10-05,2025-10-05,1,64.33,30.55,64.33,0,1,16.1,64.33,88,64.33,0.0,0.20017406440382943,0,0,4.103932584269663,88,1,64.33,3,1,1,311,Potential Loyalists,13,Low risk
CUS-02269,35-44,Male,Italy,Returning,Organic Search,2023-05-15,Shoes,Mobile,Loyal Customers,2025-07-25,2024-06-19,4,270.96000000000004,97.92,210.08,1,4,27.169999999999998,67.74000000000001,160,270.96000000000004,0.25,0.09113473987857644,1,0,1.5187110187110189,160,4,270.96000000000004,2,3,3,233,At Risk,69,High risk
CUS-02270,18-24,Male,Germany,Returning,Organic Search,2025-01-18,Dresses,Mobile,Discount Seekers,2025-12-24,2025-03-25,9,1048.95,266.25,761.74,2,9,308.53,116.55000000000001,8,1048.95,0.2222222222222222,0.227281433243952,1,1,9.446120689655173,8,9,1048.95,5,5,5,555,High-Value Customers,28,Low risk
CUS-02271,25-34,Male,France,Returning,Meta Ads,2024-01-28,Accessories,Desktop,Potential Loyalists,2025-07-06,2024-02-12,5,187.32,83.6,187.32,0,5,25.7,37.464,179,187.32,0.0,0.12064594873720778,1,0,2.5941051136363638,179,5,187.32,2,3,2,232,At Risk,44,Medium risk
CUS-02272,45-54,Male,Spain,Returning,Meta Ads,2024-01-30,Shoes,Mobile,Champions,2025-07-28,2024-08-17,12,1334.43,510.17,1202.77,1,12,84.09,111.2025,157,1334.43,0.08333333333333333,0.05928009474663734,1,1,6.243589743589744,157,12,1334.43,2,5,5,255,High-Value Customers,44,Medium risk
CUS-02273,35-44,Female,Poland,Returning,Organic Search,2024-01-01,Shoes,Mobile,Loyal Customers,2025-11-24,2024-11-21,5,410.07,140.93,410.07,0,5,44.67,82.014,38,410.07,0.0,0.09823195672252276,1,0,2.4982900136798905,38,5,410.07,5,3,4,534,Potential Loyalists,5,Low risk
CUS-02274,25-34,Female,UK,Returning,Organic Search,2023-07-23,Beauty,Desktop,Potential Loyalists,2025-04-05,2023-09-15,6,499.36,191.73,174.44,1,6,76.34,83.22666666666667,271,499.36,0.16666666666666666,0.1326037866944589,1,0,2.454087346024636,271,6,499.36,2,4,4,244,At Risk,65,High risk
CUS-02275,25-34,Female,France,Returning,Google Search,2025-08-07,Sportswear,Desktop,Potential Loyalists,2025-10-14,2025-09-14,4,381.24,147.18,381.24,0,4,34.35,95.31,79,381.24,0.0,0.08265357684256118,1,0,9.938775510204081,79,4,381.24,4,3,3,433,Potential Loyalists,5,Low risk
CUS-02276,25-34,Male,Italy,New,TikTok Ads,2025-10-18,Sportswear,Desktop,New Customers,2025-11-22,2025-11-22,1,86.35,25.31,86.35,0,1,18.9,86.35,40,86.35,0.0,0.17957244655581947,0,0,4.87,40,1,86.35,5,1,1,511,Potential Loyalists,5,Low risk
CUS-02277,35-44,Female,Italy,Returning,Google Search,2024-06-06,Jeans,Mobile,Discount Seekers,2025-12-05,2024-12-17,8,494.15,97.1,447.56,1,8,185.67,61.76875,27,494.15,0.125,0.2731164131681916,1,0,5.090592334494774,27,8,494.15,5,5,4,554,Champions,13,Low risk
CUS-02278,25-34,Female,Germany,Returning,Organic Search,2023-06-10,Shoes,Mobile,Potential Loyalists,2025-07-05,2024-05-29,3,154.26,53.51,154.26,0,3,28.340000000000003,51.419999999999995,180,154.26,0.0,0.15520262869660462,1,0,1.170673076923077,180,3,154.26,2,2,2,222,Hibernating,64,Medium risk
CUS-02279,45-54,Male,Germany,New,TikTok Ads,2025-07-11,Accessories,Mobile,New Customers,2025-11-29,2025-11-29,1,23.02,12.0,23.02,0,1,1.47,23.02,33,23.02,0.0,0.06002449979583504,0,0,2.0991379310344827,33,1,23.02,5,1,1,511,Potential Loyalists,15,Low risk
CUS-02280,35-44,Female,France,Returning,Google Search,2024-03-01,Beauty,Mobile,Potential Loyalists,2025-09-18,2024-04-07,6,294.34000000000003,122.28,217.14000000000001,1,6,50.690000000000005,49.05666666666667,105,294.34000000000003,0.16666666666666666,0.1469147610352723,1,0,3.2660208643815203,105,6,294.34000000000003,3,4,3,343,Loyal Customers,26,Low risk
